b_R	OPTIMAL_COST	PLANNED	KNOWN	
3.179999999999914	793.9254522605553	241.68048902371856	241.7237866620741	
3.189999999999914	794.2492642716422	241.74964011249398	241.7062629872619	
3.1999999999999136	794.3519301148833	241.67644940680177	241.7099842025873	
3.2099999999999134	793.6074522812193	241.70743908212035	241.6989184177849	
3.219999999999913	793.8139795890471	241.7087503306867	241.72933559519154	
3.229999999999913	794.0196820259564	241.717497171726	241.67372221501057	
3.2399999999999127	793.2789342383529	241.7026325681907	241.68365354317302	
3.2499999999999125	793.3875420513052	241.6826477831704	241.67461604818698	
3.2599999999999123	793.5274542240581	241.7078637814958	241.71974732018842	
3.269999999999912	793.0581020606184	241.68761003405277	241.75107189264446	
3.279999999999912	793.5775730860137	241.65559196575907	241.76450756626804	
3.2899999999999117	793.5863685983553	241.72042283189927	241.75211837501845	
3.2999999999999114	792.3170836852121	241.7060731710094	241.72109862819153	
3.3099999999999112	792.9582565500104	241.69610365360006	241.73150928497188	
3.319999999999911	793.0812276088759	241.72442872697073	241.70959454296172	
3.329999999999911	793.1207117897014	241.70526505684248	241.74978376910065	
3.3399999999999106	792.387487686826	241.72518112223167	241.7239682699563	
3.3499999999999104	792.3297988889566	241.75082344730902	241.68921721145784	
3.35999999999991	792.2773434111763	241.70737532211507	241.74486345927414	
3.36999999999991	792.5479929423227	241.70955830963578	241.70272506811637	
3.3799999999999097	792.7824023775331	241.70184060365057	241.71588751001136	
3.3899999999999095	791.8052394909022	241.7059813445182	241.7114719187893	
3.3999999999999093	792.2664958274775	241.7237542047656	241.67555078498162	
3.409999999999909	791.5171668442001	241.7007029556762	241.7107176931251	
3.419999999999909	791.3993091082762	241.6942514633157	241.68977624551582	
3.4299999999999087	791.7097625943626	241.69711820985174	241.65863082936977	
3.4399999999999085	791.9035928180076	241.69509820108135	241.73492738169796	
3.4499999999999083	791.3138541114993	241.6632981635382	241.6857163783556	
3.459999999999908	791.8593146520932	241.66435690289856	241.66250594921448	
3.469999999999908	791.5653275174043	241.71028530103672	241.7374130370459	
3.4799999999999076	791.6628684842776	241.72314514049273	241.7044746144989	
3.4899999999999074	790.8128060550945	241.72216453623815	241.76056454686477	
3.499999999999907	790.6591736752437	241.71454069387497	241.76085519859924	
3.509999999999907	790.8740053408974	241.75844017575918	241.77100127515365	
3.5199999999999068	790.7498036859597	241.6938440701747	241.7228039572717	
3.5299999999999065	790.950328481814	241.64775413262254	241.71237046420015	
3.5399999999999063	791.1413624019301	241.7618818808586	241.72812323254044	
3.549999999999906	791.1380315660444	241.67559171308855	241.72248279090553	
3.559999999999906	790.5894166036007	241.77286466532107	241.70979274655323	
3.5699999999999057	790.5297253012417	241.73212190261563	241.67714735765713	
3.5799999999999055	790.6697392320489	241.72648384654013	241.76962626583367	
3.5899999999999053	790.1747708201453	241.70261515363245	241.67036934256413	
3.599999999999905	790.5612573467781	241.7125073863353	241.6575365085859	
3.609999999999905	790.4651486093862	241.6645761046554	241.7033984507302	
3.6199999999999046	790.507448822186	241.73445717946527	241.70405399591408	
3.6299999999999044	789.8114844012985	241.70562781946725	241.66854666284132	
3.639999999999904	789.8734825708923	241.76078308014783	241.74318796081116	
3.649999999999904	789.8351023686955	241.68748105982732	241.73719810350147	
3.6599999999999038	789.6781943378974	241.69111546998113	241.72331103243044	
3.6699999999999036	789.509071939307	241.71101278180586	241.70222956334476	
3.6799999999999033	789.3083614718711	241.74071627725553	241.7210163504761	
3.689999999999903	789.1357471561719	241.71137638139027	241.64974677955638	
3.699999999999903	789.5241193448637	241.77023910614423	241.74131645062542	
3.7099999999999027	789.3184358220436	241.6960075046086	241.71459703891895	
3.7199999999999025	789.7803541986564	241.75603317418822	241.702165084078	
3.7299999999999023	789.7187810759452	241.75755033268024	241.70306984138563	
3.739999999999902	789.2090993655488	241.7019921398062	241.65318045592343	
3.749999999999902	789.0300441421878	241.71043185812638	241.70275521069067	
3.7599999999999016	788.8574450770323	241.66997594537239	241.70031318198374	
3.7699999999999014	788.7681256617436	241.71926114030296	241.71098996977213	
3.779999999999901	788.1312060933394	241.7533795902375	241.71886043454066	
3.789999999999901	789.1052707705495	241.67326328251687	241.6819204512605	
3.799999999999901	788.2670458841928	241.7434705387893	241.74068868932733	
3.8099999999999006	788.6018288981477	241.7633490732189	241.7138750253359	
3.8199999999999004	788.4855402740602	241.710339348066	241.6742953308514	
3.8299999999999	788.2430108188406	241.70482994165883	241.75933778479015	
3.8399999999999	787.9509465639446	241.6993882221093	241.75444364130956	
3.8499999999998997	788.2766927913178	241.7331997958236	241.71911933420205	
3.8599999999998995	787.7418583981323	241.68826302091992	241.72195599796453	
3.8699999999998993	787.5321196710962	241.7184398609869	241.76241455791939	
3.879999999999899	788.0539813322057	241.69797235022764	241.69927776759707	
3.889999999999899	787.6404112218524	241.70087705860252	241.74965360758245	
3.8999999999998987	787.3624985665504	241.65158368523475	241.7215304771636	
3.9099999999998984	787.4704679293853	241.70961805152768	241.74934516400606	
3.9199999999998982	787.421268835343	241.76785334210908	241.69935953999325	
3.929999999999898	787.1054338977985	241.73838489120288	241.7102831185548	
3.939999999999898	787.3627382741074	241.68926870187255	241.7597804667358	
3.9499999999998976	787.5775217113625	241.68463361341526	241.66822380221373	
3.9599999999998974	787.6833856789362	241.68167725996847	241.6605133434707	
3.969999999999897	787.332491259215	241.70367872546637	241.72959970779965	
3.979999999999897	787.6582478101914	241.70065820799618	241.66016939177825	
3.9899999999998967	787.2649395343822	241.7245706224892	241.77821484019034	
3.9999999999998965	786.5327831206816	241.72591720058125	241.70197022156657	
4.009999999999897	787.1689553305765	241.69390102340242	241.73896950270398	
4.0199999999998965	786.5994976034592	241.69217155798157	241.71683842251434	
4.029999999999896	785.7790314997756	241.7729988722288	241.68320563756825	
4.039999999999896	786.2805382177435	241.7410010557451	241.70994674705625	
4.049999999999896	786.1289148541337	241.71206607988083	241.7720562593757	
4.059999999999896	785.3039153466501	241.73703523972588	241.7678060812828	
4.0699999999998955	786.8673528361063	241.7092599895761	241.71660942533128	
4.079999999999895	785.1585249429132	241.70337485983507	241.71481650433375	
4.089999999999895	785.927384442237	241.70344255625068	241.69891102909708	
4.099999999999895	785.5545662626402	241.70608034438274	241.66036294314796	
4.109999999999895	785.9047091797344	241.70896762007698	241.7367323035573	
4.119999999999894	785.5734852075088	241.73787628273175	241.7462011124896	
4.129999999999894	784.53902793053	241.75734734952155	241.71864728054558	
4.139999999999894	784.4958097667528	241.67478939696994	241.7823620648603	
4.149999999999894	784.8053657817693	241.58427996818074	241.72919521626676	
4.159999999999894	785.3759105898803	241.70719596107722	241.73608435600272	
4.169999999999893	784.8384232222454	241.78655065362267	241.65351760707557	
4.179999999999893	784.5814433431729	241.70066823106853	241.7299669178538	
4.189999999999893	784.6786391019407	241.70009890769666	241.71893927301505	
4.199999999999893	785.0442817887681	241.7283784261852	241.7452465836908	
4.2099999999998925	784.7661459729536	241.70205627807192	241.7127345217098	
4.219999999999892	785.2741289198065	241.70571262922323	241.70653660999204	
4.229999999999892	784.9318074983262	241.65283186603926	241.71139971858125	
4.239999999999892	784.3852440006046	241.71981439927475	241.75552197743275	
4.249999999999892	783.847218925689	241.7393090745308	241.6784850913177	
4.259999999999891	784.0773182392802	241.6763232085195	241.70909532684394	
4.269999999999891	784.7647225925875	241.77259814177094	241.74993231157032	
4.279999999999891	783.6305857829498	241.65154104526917	241.70850384628508	
4.289999999999891	784.253042103851	241.70054934719917	241.71439126674386	
4.299999999999891	783.4505621142114	241.76393494519306	241.70001345630638	
4.30999999999989	783.41302441655	241.7513222325466	241.7256268032092	
4.31999999999989	784.5765034450325	241.69567970286056	241.76147915313325	
4.32999999999989	783.438577283833	241.66390116378108	241.73629990273642	
4.33999999999989	783.8858833435644	241.68114708495918	241.67219033030463	
4.3499999999998895	783.7801396343066	241.71837875275867	241.70522892334347	
4.359999999999889	783.0129549236967	241.74008550149014	241.77001918137898	
4.369999999999889	783.1484797745047	241.72456543241847	241.71839641608443	
4.379999999999889	783.3161476333912	241.7351142020414	241.77457975834437	
4.389999999999889	782.688214598678	241.76281669767184	241.70322229335676	
4.3999999999998884	782.5346952420471	241.7035537557379	241.66663216768723	
4.409999999999888	782.7771121073039	241.69454695291563	241.65125483697634	
4.419999999999888	782.2961653946999	241.6979638359351	241.71946275254396	
4.429999999999888	781.5713208203732	241.71332911934698	241.72507745967184	
4.439999999999888	782.6817409241932	241.68211286910883	241.6554512895124	
4.449999999999887	782.6992674257748	241.72118425739507	241.69794272523947	
4.459999999999887	782.8611017904967	241.7195007198917	241.71831084275536	
4.469999999999887	782.280633299125	241.7720764677058	241.69199645723128	
4.479999999999887	781.7932231342111	241.77578557349196	241.70117384605305	
4.4899999999998865	781.4556566636481	241.70973396050556	241.74238186404955	
4.499999999999886	782.1571438514791	241.69087750376383	241.67325952089118	
4.509999999999886	782.4879292749405	241.70836619332977	241.69178018764404	
4.519999999999886	780.818905154661	241.66447204498226	241.74965485687508	
4.529999999999886	782.4926848495277	241.70339947136898	241.66235397566504	
4.5399999999998855	782.3349782021229	241.72304312401818	241.75959277462874	
4.549999999999885	781.1777115188643	241.75565900315814	241.7037059560992	
4.559999999999885	780.8099538015625	241.7645418163924	241.67737614194763	
4.569999999999885	780.7692679887264	241.7172486139877	241.6820551364757	
4.579999999999885	781.4572383776026	241.7719545895147	241.71747286673866	
4.589999999999884	781.7300420795378	241.7084428009499	241.69848550219726	
4.599999999999884	781.1489804721589	241.71811162614188	241.66339057375993	
4.609999999999884	780.7927008714195	241.6907099311791	241.70094129003502	
4.619999999999884	781.0214929141653	241.7116491056638	241.7148557903629	
4.6299999999998835	780.0249642867253	241.70969890454273	241.71975530680558	
4.639999999999883	780.9938327397869	241.68952872850076	241.78399857114417	
4.649999999999883	779.7121705051443	241.69890132619858	241.7581526894603	
4.659999999999883	780.7455808360921	241.72315044392718	241.69173658918947	
4.669999999999883	780.5344068028045	241.75512601218642	241.7138397468333	
4.6799999999998825	779.6721399966078	241.76612628194545	241.69668282507212	
4.689999999999882	780.6085881551169	241.7745479794164	241.73537864562877	
4.699999999999882	779.3315165828667	241.70727280788276	241.6988003948345	
4.709999999999882	780.1804508327315	241.67327676326715	241.69296987300388	
4.719999999999882	780.8131733072424	241.70625840610307	241.66967558960323	
4.729999999999881	780.0297279211288	241.76824509551284	241.6660114810772	
4.739999999999881	779.0483881954437	241.70211175727218	241.7189427392843	
4.749999999999881	779.8794576272427	241.71974407608866	241.71023896808038	
4.759999999999881	780.1654613534886	241.73549429512263	241.65508263671342	
4.769999999999881	779.8395531158367	241.6411994549136	241.69771847096348	
4.77999999999988	779.97139894982	241.63260823612345	241.71364128323987	
4.78999999999988	779.2014290430631	241.71152182624417	241.71286624796937	
4.79999999999988	779.6151141377366	241.71176215382033	241.72355232916416	
4.80999999999988	778.3368407803966	241.66900447699103	241.7191749113565	
4.8199999999998795	779.2663505778409	241.7433944753719	241.70713718538107	
4.829999999999879	778.6847373427188	241.65834817214233	241.7224184115949	
4.839999999999879	779.25109111186	241.7029549199653	241.69526693547994	
4.849999999999879	779.8028740735699	241.69440452441424	241.70062635562863	
4.859999999999879	778.302547542787	241.7725741000696	241.75937703463472	
4.869999999999878	778.897439265196	241.7814298524148	241.69645271546077	
4.879999999999878	778.9656338937783	241.70527658993058	241.70554030529968	
4.889999999999878	777.7100110609019	241.7085424833036	241.70252907667887	
4.899999999999878	778.414676769088	241.65025058924283	241.75292509279612	
4.909999999999878	778.0710115305801	241.73799955455246	241.7187539164512	
4.919999999999877	778.8299022429128	241.71838005591474	241.70414384562469	
4.929999999999877	777.68414072524	241.76917777402997	241.7701810882549	
4.939999999999877	776.8813678655722	241.70840559910562	241.720834395645	
4.949999999999877	777.8172944531588	241.71243640642754	241.7059516334555	
4.9599999999998765	777.127359061157	241.6977303366963	241.75378135206563	
4.969999999999876	778.1912726941916	241.72421819187002	241.69957946479775	
4.979999999999876	778.1755250836579	241.74703798016242	241.64516404459135	
4.989999999999876	777.2098226658266	241.70710577764743	241.72399688773504	
4.999999999999876	777.338726705641	241.69680992668782	241.74571889025717	
